"Project","Issue Type","File Name","Element","Line No","Activity","Comment"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_check_auth.xml","EditText","4",,"android:layout_width:1.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_check_auth.xml","EditText","4",,"android:layout_height:1.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_network_login.xml","EditText","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_network_login.xml","EditText","11",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_network_selection.xml","ListView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_welcome.xml","EditText","7",,"android:layout_width:1.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_fragment_welcome.xml","EditText","7",,"android:layout_height:1.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_network_list_item.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dash_setup_network_list_item.xml","ImageView","7",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\debug_http_sign_in_dialog.xml","EditText","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\debug_http_sign_in_dialog.xml","EditText","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\debug_settings_view.xml","EditText","11",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\debug_settings_view.xml","TextView","24",,"android:textSize:11.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\debug_switch_native_vs_html_row.xml","RadioGroup","5",,"android:layout_width:0.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\design_layout_tab_icon.xml","ImageView","3",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\dialog_recommendation_item.xml","ImageView","10",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\ee_bubble_tooltip.xml","ImageView","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\ee_bubble_tooltip.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\embedded_browser_container.xml","ImageButton","5",,"android:layout_width:16.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\embedded_browser_container.xml","ImageButton","5",,"android:layout_height:16.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\event_notification.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\event_notification.xml","ImageView","10",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\event_notification.xml","ImageView","13",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\failure_landing_content_item.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_create_new_wishlist.xml","EditText","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_fragment.xml","ImageButton","27",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_fragment.xml","ImageButton","27",,"android:layout_width:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_fragment.xml","ImageButton","27",,"android:layout_height:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_menu.xml","ListView","7",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_menu.xml","ImageView","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_menu.xml","ListView","12",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_popup_message_tutorial_dialog.xml","Button","6",,"android:layout_height:35.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fling_popup_video_tutorial_dialog.xml","Button","10",,"android:layout_height:35.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fps_view.xml","TextView","4",,"android:textSize:11.0sp"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fresh_subnav_inner_view.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fresh_subnav_inner_view.xml","ImageView","9",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fresh_subnav_section_item.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fresh_subnav_section_item_no_border.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\fresh_subnav_view.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\geofence_debug_goals.xml","EditText","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gift_card_scan.xml","ImageView","13",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gift_card_scan.xml","ImageView","14",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_debug_settings.xml","EditText","7",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_debug_settings.xml","EditText","10",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_debug_settings.xml","EditText","12",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_drawer.xml","ListView","9",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_drawer_item_appstore_header.xml","TextView","7",,"android:textSize:11.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_drawer_item_group_icon.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_drawer_item_second_level_group_icon.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_drawer_item_two_level.xml","ImageView","13",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_new_menu_two_level_drawer.xml","ListView","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_new_menu_two_level_drawer.xml","ListView","15",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\gno_new_menu_two_level_drawer.xml","ListView","15",,"android:layout_height:0.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\grid_product_items.xml","TextView","38",,"android:textSize:11.669983sp"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\grid_product_items_consumables.xml","TextView","34",,"android:textSize:11.669983sp"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\grid_product_items_elevated_v2.xml","TextView","31",,"android:textSize:11.669983sp"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\grid_product_items_redesigned.xml","TextView","37",,"android:textSize:11.669983sp"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\help_with_barcode_scans.xml","ImageView","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\html_sandbox_debug_settings.xml","EditText","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\ingress_buttons_component.xml","ImageView","6",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\iss_entry_btn.xml","ImageView","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\iss_search_dropdown_item_scan_snap.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\iss_search_dropdown_item_scan_snap.xml","ImageView","10",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\kiang_debug_settings.xml","EditText","7",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\kiang_debug_settings.xml","EditText","9",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\kiang_debug_settings.xml","EditText","11",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\kiang_debug_settings.xml","EditText","13",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\kiang_debug_settings.xml","EditText","15",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Small Text Size","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\list_product_items.xml","TextView","45",,"android:textSize:11.669983sp"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\list_results_view.xml","ListView","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","EditText","9",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","EditText","9",,"android:layout_height:45.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","Button","10",,"android:layout_height:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","Button","22",,"android:layout_height:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","ImageView","28",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","ImageView","35",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locationchange_widget.xml","ImageView","44",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locux_country_chooser.xml","ListView","7",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\locux_country_chooser.xml","ListView","9",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\loc_ux_gps_auto_detect.xml","Button","5",,"android:layout_height:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\loc_ux_gps_auto_detect.xml","Button","6",,"android:layout_height:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","Untouchable Target","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\loc_ux_gps_auto_detect.xml","Button","7",,"android:layout_height:40.0dip"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\loc_ux_top_bar.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\loc_ux_top_bar.xml","ImageView","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","7",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","9",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","11",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","13",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","15",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","17",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\mash_api_test.xml","EditText","19",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\multi_item_element.xml","ImageView","5",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_layout.xml","ImageView","21",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_media_action.xml","ImageButton","3",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_media_cancel_action.xml","ImageButton","3",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_template_big_media.xml","ImageView","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_template_big_media.xml","ImageView","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_template_big_media_narrow.xml","ImageView","4",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_template_big_media_narrow.xml","ImageView","8",,"android:contentDescription:null"
"Amazon Shopping_v12.6.0.100_apkpure.com","No Content Description","Amazon Shopping_v12.6.0.100_apkpure.com\res\layout\notification_template_media.xml","ImageView","4",,"android:contentDescription:null"
